url1,url2,similarity
https://en.wikipedia.org/wiki/SD-WAN,https://www.cisco.com/site/us/en/learn/topics/networking/what-is-sd-wan.html,0.8450622783026934
https://en.wikipedia.org/wiki/SD-WAN,https://www.fortinet.com/resources/cyberglossary/sd-wan-explained,0.8952101116112523
https://www.cisco.com/site/us/en/learn/topics/networking/what-is-sd-wan.html,https://www.fortinet.com/resources/cyberglossary/sd-wan-explained,0.8849468448809396
https://www.forbes.com/advisor/business/what-is-digital-marketing/,https://blog.hubspot.com/marketing/what-is-digital-marketing,0.8008639985921371
